fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type,quality_binary,alcohol_category,acidity_ratio,sulfur_ratio,sugar_alcohol_interaction,ph_category,is_excellent,is_poor
6.1,0.31,0.34,2.8,0.042,59.5,162.0,0.99179,3.27,0.47,10.8,6,white,1,Medium,19.614147909967844,0.36728168344639844,30.24,Acidic,0,0
8.1,0.36,0.59,13.6,0.051,60.0,134.0,0.99886,2.96,0.39,8.7,5,white,0,Low,22.437673130193904,0.44775785255333916,118.32,Very_Acidic,0,0
6.6,0.38,0.28,2.8,0.043,17.0,67.0,0.98924,3.21,0.47,13.2,6,white,1,High,17.32283464566929,0.2537275563051298,36.959999999999994,Acidic,0,0
6.7,0.24,0.26,5.4,0.03,15.0,94.0,0.99045,3.15,0.38,12.7,6,white,1,High,27.800829875518673,0.15957277050244145,68.58,Acidic,0,0
6.9,0.56,0.26,10.9,0.06,55.0,193.0,0.9969,3.21,0.44,9.4,5,white,0,Low,12.29946524064171,0.28497261672219315,102.46000000000001,Acidic,0,0
7.2,0.24,0.24,1.7,0.045,18.0,161.0,0.99196,3.25,0.53,11.2,6,white,1,Medium,29.87551867219917,0.11180054782268432,19.04,Acidic,0,0
6.5,0.29,0.3,9.15,0.051,25.0,166.0,0.99339,3.24,0.56,11.3333333333333,6,white,1,Medium,22.336769759450174,0.15060150240058795,103.6999999999997,Acidic,0,0
6.7,0.28,0.28,4.5,0.051,14.0,92.0,0.99224,3.36,0.58,11.9,6,white,1,Medium,23.84341637010676,0.1521722589971848,53.550000000000004,Moderate,0,0
6.5,0.29,0.3,9.15,0.051,25.0,166.0,0.99339,3.24,0.56,11.35,6,white,1,Medium,22.336769759450174,0.15060150240058795,103.8525,Acidic,0,0
6.1,0.21,0.19,1.4,0.046,51.0,131.0,0.99184,3.22,0.39,10.5,5,white,0,Medium,28.90995260663507,0.38931000526713533,14.7,Acidic,0,0
7.2,0.47,0.16,5.9,0.048,14.0,125.0,0.99428,3.09,0.49,9.8,5,white,0,Low,15.286624203821658,0.11199910400716794,57.82000000000001,Acidic,0,0
6.7,0.34,0.31,16.4,0.051,20.0,146.0,0.99834,3.06,0.54,9.1,5,white,0,Low,19.64809384164223,0.13698536311395126,149.23999999999998,Acidic,0,0
6.6,0.27,0.25,1.2,0.033,36.0,111.0,0.98918,3.16,0.37,12.4,6,white,1,High,24.354243542435423,0.3243214025098873,14.879999999999999,Acidic,0,0
6.7,0.34,0.31,16.4,0.051,20.0,146.0,0.99834,3.06,0.54,9.1,5,white,0,Low,19.64809384164223,0.13698536311395126,149.23999999999998,Acidic,0,0
7.2,0.47,0.16,5.9,0.048,14.0,125.0,0.99428,3.09,0.49,9.8,5,white,0,Low,15.286624203821658,0.11199910400716794,57.82000000000001,Acidic,0,0
5.0,0.35,0.25,7.8,0.031,24.0,116.0,0.99241,3.39,0.4,11.3,6,white,1,Medium,14.245014245014247,0.20689476814855043,88.14,Moderate,0,0
5.0,0.35,0.25,7.8,0.031,24.0,116.0,0.99241,3.39,0.4,11.3,6,white,1,Medium,14.245014245014247,0.20689476814855043,88.14,Moderate,0,0
4.4,0.46,0.1,2.8,0.024,31.0,111.0,0.98816,3.48,0.34,13.1,6,white,1,High,9.544468546637745,0.2792767632724029,36.68,Moderate,0,0
6.6,0.38,0.29,2.9,0.035,15.0,101.0,0.98916,3.04,0.37,12.5,6,white,1,High,17.32283464566929,0.1485133810556331,36.25,Acidic,0,0
7.3,0.3,0.25,2.5,0.045,32.0,122.0,0.99329,3.18,0.54,10.3,5,white,0,Medium,24.25249169435216,0.2622929320251473,25.75,Acidic,0,0
6.4,0.28,0.22,12.8,0.039,51.0,150.0,0.99535,3.23,0.43,10.7,6,white,1,Medium,22.77580071174377,0.33999773334844435,136.96,Acidic,0,0
6.9,0.29,0.25,12.2,0.04,29.0,136.0,0.99552,3.05,0.65,10.4,6,white,1,Medium,23.711340206185568,0.21323372622260128,126.88,Acidic,0,0
6.3,0.3,0.19,7.7,0.049,47.0,184.0,0.99514,3.22,0.48,9.5,5,white,0,Low,20.930232558139537,0.25543339438372614,73.15,Acidic,0,0
6.3,0.39,0.22,2.8,0.048,53.0,173.0,0.99304,3.24,0.45,9.8,5,white,0,Low,16.11253196930946,0.30635661065542974,27.44,Acidic,0,0
6.6,0.38,0.29,2.9,0.035,15.0,101.0,0.98916,3.04,0.37,12.5,6,white,1,High,17.32283464566929,0.1485133810556331,36.25,Acidic,0,0
6.6,0.18,0.26,17.3,0.051,17.0,149.0,0.9984,3.0,0.43,9.4,6,white,1,Low,36.46408839779006,0.11409319400540936,162.62,Very_Acidic,0,0
6.0,0.28,0.29,19.3,0.051,36.0,174.0,0.99911,3.14,0.5,9.0,5,white,0,Low,21.352313167259783,0.20689536267032949,173.70000000000002,Acidic,0,0
6.0,0.28,0.29,19.3,0.051,36.0,174.0,0.99911,3.14,0.5,9.0,5,white,0,Low,21.352313167259783,0.20689536267032949,173.70000000000002,Acidic,0,0
6.0,0.28,0.29,19.3,0.051,36.0,174.0,0.99911,3.14,0.5,9.0,5,white,0,Low,21.352313167259783,0.20689536267032949,173.70000000000002,Acidic,0,0
6.6,0.35,0.26,2.7,0.045,19.0,129.0,0.98952,3.24,0.48,13.0,7,white,1,High,18.803418803418804,0.14728567995596933,35.1,Acidic,0,0
5.9,0.22,0.18,6.4,0.041,28.0,120.0,0.99403,3.27,0.5,9.9,5,white,0,Low,26.69683257918552,0.23333138890509245,63.36000000000001,Acidic,0,0
6.6,0.18,0.26,17.3,0.051,17.0,149.0,0.9984,3.0,0.43,9.4,6,white,1,Low,36.46408839779006,0.11409319400540936,162.62,Very_Acidic,0,0
7.7,0.28,0.24,2.4,0.044,29.0,157.0,0.99312,3.27,0.56,10.6,6,white,1,Medium,27.402135231316723,0.18471219928535487,25.439999999999998,Acidic,0,0
7.1,0.42,0.2,2.8,0.038,28.0,109.0,0.98968,3.23,0.47,13.4,6,white,1,High,16.8646080760095,0.2568783772625939,37.519999999999996,Acidic,0,0
6.7,0.32,0.32,1.7,0.031,31.0,114.0,0.98946,3.12,0.35,12.5,6,white,1,High,20.87227414330218,0.2719274392329892,21.25,Acidic,0,0
6.6,0.26,0.56,15.4,0.053,32.0,141.0,0.9981,3.11,0.49,9.3,5,white,0,Low,25.287356321839077,0.22694874504436138,143.22000000000003,Acidic,0,0
6.6,0.26,0.56,15.4,0.053,32.0,141.0,0.9981,3.11,0.49,9.3,5,white,0,Low,25.287356321839077,0.22694874504436138,143.22000000000003,Acidic,0,0
6.2,0.32,0.24,4.1,0.051,34.0,149.0,0.99306,3.36,0.52,11.0,5,white,0,Medium,19.314641744548286,0.22818638801081872,45.099999999999994,Moderate,0,0
6.3,0.25,0.27,6.6,0.054,40.0,158.0,0.99378,3.2,0.48,10.3,5,white,0,Medium,25.099601593625497,0.2531629546648439,67.98,Acidic,0,0
6.2,0.21,0.24,1.2,0.051,31.0,95.0,0.99036,3.24,0.57,11.3,6,white,1,Medium,29.38388625592417,0.3263123546067936,13.56,Acidic,0,0
6.4,0.23,0.27,2.1,0.042,35.0,100.0,0.99094,3.03,0.63,10.9,6,white,1,Medium,27.705627705627705,0.34999650003499966,22.89,Acidic,0,0
4.7,0.145,0.29,1.0,0.042,35.0,90.0,0.9908,3.76,0.49,11.3,6,white,1,Medium,32.19178082191781,0.388884567949245,11.3,Basic,0,0
6.2,0.2,0.28,1.1,0.039,24.0,78.0,0.9899,3.36,0.47,12.1,6,white,1,High,30.845771144278608,0.3076883629697055,13.31,Moderate,0,0
7.0,0.28,0.28,1.4,0.039,12.0,83.0,0.99173,3.18,0.65,11.1,5,white,0,Medium,24.911032028469748,0.14457657136661003,15.54,Acidic,0,0
7.1,0.36,0.2,1.6,0.271,24.0,140.0,0.99356,3.11,0.63,9.8,5,white,0,Low,19.667590027700832,0.1714273469475218,15.680000000000001,Acidic,0,0
5.7,0.25,0.22,9.8,0.049,50.0,125.0,0.99571,3.2,0.45,10.1,6,white,1,Medium,22.709163346613547,0.3999968000255998,98.98,Acidic,0,0
5.7,0.22,0.33,1.9,0.036,37.0,110.0,0.98945,3.26,0.58,12.4,6,white,1,High,25.79185520361991,0.3363605785401951,23.56,Acidic,0,0
6.0,0.2,0.38,1.3,0.034,37.0,104.0,0.98865,3.11,0.52,12.7,6,white,1,High,29.850746268656714,0.35576580994413515,16.509999999999998,Acidic,0,0
6.4,0.32,0.26,7.9,0.05,53.0,180.0,0.99514,3.14,0.5,9.6,5,white,0,Low,19.937694704049846,0.29444280865106304,75.84,Acidic,0,0
6.4,0.32,0.26,7.9,0.05,53.0,180.0,0.99514,3.14,0.5,9.6,5,white,0,Low,19.937694704049846,0.29444280865106304,75.84,Acidic,0,0
6.0,0.555,0.26,4.5,0.053,17.0,126.0,0.9943,3.24,0.46,9.1,5,white,0,Low,10.791366906474819,0.1349195641304434,40.949999999999996,Acidic,0,0
5.9,0.22,0.45,22.6,0.12,55.0,122.0,0.99636,3.1,0.35,12.8,5,white,0,High,26.69683257918552,0.45081597691822195,289.28000000000003,Acidic,0,0
6.4,0.32,0.26,7.9,0.05,53.0,180.0,0.99514,3.14,0.5,9.6,5,white,0,Low,19.937694704049846,0.29444280865106304,75.84,Acidic,0,0
6.2,0.3,0.33,3.5,0.037,37.0,155.0,0.98987,3.18,0.37,12.4,6,white,1,High,20.598006644518275,0.2387081373668557,43.4,Acidic,0,0
5.8,0.28,0.18,1.2,0.058,7.0,108.0,0.99288,3.23,0.58,9.55,4,white,0,Low,20.640569395017792,0.06481421468319737,11.46,Acidic,0,1
5.8,0.555,0.26,4.5,0.053,17.0,126.0,0.9943,3.24,0.46,9.1,5,white,0,Low,10.431654676258992,0.1349195641304434,40.949999999999996,Acidic,0,0
6.7,0.31,0.33,2.0,0.033,12.0,74.0,0.99064,3.29,0.65,12.5,6,white,1,High,21.54340836012862,0.16215997081120526,25.0,Acidic,0,0
6.4,0.15,0.25,7.8,0.05,13.0,68.0,0.99394,3.16,0.4,9.9,6,white,1,Low,42.384105960264904,0.19117365921089394,77.22,Acidic,0,0
6.4,0.13,0.28,0.9,0.045,32.0,87.0,0.99175,3.47,0.52,11.2,6,white,1,Medium,48.85496183206107,0.3678118642314456,10.08,Moderate,0,0
6.7,0.48,0.49,2.9,0.03,28.0,122.0,0.98926,3.13,0.4,13.0,6,white,1,High,13.92931392931393,0.2295063155220039,37.699999999999996,Acidic,0,0
6.7,0.48,0.49,2.9,0.03,28.0,122.0,0.98926,3.13,0.4,13.0,6,white,1,High,13.92931392931393,0.2295063155220039,37.699999999999996,Acidic,0,0
5.8,0.3,0.33,3.5,0.033,25.0,116.0,0.99057,3.2,0.44,11.7,6,white,1,Medium,19.269102990033222,0.21551538348807336,40.949999999999996,Acidic,0,0
6.1,0.28,0.23,4.2,0.038,13.0,95.0,0.98898,2.97,0.7,13.1,6,white,1,High,21.70818505338078,0.13684066483510698,55.02,Very_Acidic,0,0
6.0,0.19,0.37,9.7,0.032,17.0,50.0,0.9932,3.08,0.66,12.0,6,white,1,Medium,31.413612565445025,0.3399932001359973,116.39999999999999,Acidic,0,0
6.8,0.31,0.25,10.5,0.043,30.0,165.0,0.9972,3.36,0.55,10.55,6,white,1,Medium,21.864951768488744,0.18181707989648546,110.775,Moderate,0,0
7.5,0.24,0.29,1.1,0.046,34.0,84.0,0.9902,3.04,0.39,11.45,6,white,1,Medium,31.12033195020747,0.404757086225164,12.595,Acidic,0,0
6.8,0.23,0.39,16.1,0.053,71.0,194.0,0.9988,3.18,0.64,10.2,6,white,1,Medium,29.437229437229433,0.36597749496136617,164.22,Acidic,0,0
7.5,0.24,0.29,1.1,0.046,34.0,84.0,0.9902,3.04,0.39,11.45,6,white,1,Medium,31.12033195020747,0.404757086225164,12.595,Acidic,0,0
6.3,0.29,0.3,8.1,0.212,60.0,150.0,0.9958,3.1,0.4,9.3,5,white,0,Low,21.649484536082475,0.399997333351111,75.33,Acidic,0,0
6.8,0.2,0.25,6.2,0.052,22.0,106.0,0.9935,3.09,0.54,10.8,5,white,0,Medium,33.830845771144276,0.20754521183762417,66.96000000000001,Acidic,0,0
5.2,0.38,0.26,7.7,0.053,20.0,103.0,0.9925,3.27,0.45,12.2,6,white,1,High,13.648293963254593,0.19417287210803777,93.94,Acidic,0,0
7.8,0.27,0.33,2.4,0.053,36.0,175.0,0.992,3.2,0.55,11.0,6,white,1,Medium,28.782287822878224,0.2057131102107988,26.4,Acidic,0,0
6.6,0.54,0.21,16.3,0.055,41.0,182.0,0.9986,3.35,0.54,10.4,6,white,1,Medium,12.1996303142329,0.2252734875083104,169.52,Moderate,0,0
7.1,0.25,0.31,2.3,0.05,32.0,156.0,0.9914,3.14,0.51,11.4,6,white,1,Medium,28.286852589641434,0.20512689021224223,26.22,Acidic,0,0
5.8,0.61,0.01,8.4,0.041,31.0,104.0,0.9909,3.26,0.72,14.05,7,white,1,High,9.492635024549918,0.2980740569802213,118.02000000000001,Acidic,0,0
6.5,0.32,0.23,8.5,0.051,20.0,138.0,0.9943,3.03,0.42,10.7,5,white,0,Medium,20.24922118380062,0.14492648603995623,90.94999999999999,Acidic,0,0
6.4,0.28,0.23,6.0,0.051,50.0,162.0,0.994,3.15,0.52,10.2,5,white,0,Medium,22.77580071174377,0.3086400701230239,61.199999999999996,Acidic,0,0
6.6,0.19,0.28,1.1,0.044,38.0,100.0,0.9904,3.22,0.69,11.2,6,white,1,Medium,34.55497382198953,0.3799962000379996,12.32,Acidic,0,0
5.1,0.305,0.13,1.75,0.036,17.0,73.0,0.99,3.4,0.51,12.3333333333333,5,white,0,High,16.666666666666664,0.2328735222805167,21.583333333333275,Moderate,0,0
5.8,0.26,0.3,2.6,0.034,75.0,129.0,0.9902,3.2,0.38,11.5,4,white,0,Medium,22.22222222222222,0.5813908419314578,29.900000000000002,Acidic,0,1
6.7,0.23,0.17,1.3,0.061,14.0,100.0,0.9925,3.07,0.55,9.5,5,white,0,Low,29.004329004329005,0.13999860001399986,12.35,Acidic,0,0
6.8,0.33,0.3,2.1,0.047,35.0,147.0,0.9886,3.24,0.56,13.4,6,white,1,High,20.543806646525677,0.2380936184107591,28.14,Acidic,0,0
6.1,0.27,0.32,1.1,0.034,24.0,110.0,0.9898,3.36,0.4,12.5,6,white,1,High,22.50922509225092,0.2181798347287752,13.750000000000002,Moderate,0,0
6.1,0.27,0.32,1.1,0.034,24.0,110.0,0.9898,3.36,0.4,12.5,6,white,1,High,22.50922509225092,0.2181798347287752,13.750000000000002,Moderate,0,0
6.8,0.4,0.29,2.8,0.044,27.0,97.0,0.9904,3.12,0.42,11.2,6,white,1,Medium,16.957605985037404,0.2783476459005577,31.359999999999996,Acidic,0,0
6.1,0.4,0.18,9.0,0.051,28.5,259.0,0.9964,3.19,0.5,8.8,5,white,0,Low,15.211970074812966,0.1100381851807522,79.2,Acidic,0,0
7.1,0.28,0.26,2.8,0.039,50.0,118.0,0.9908,3.06,0.59,11.2,6,white,1,Medium,25.266903914590742,0.4237252226676045,31.359999999999996,Acidic,0,0
6.2,0.32,0.32,2.2,0.036,15.0,70.0,0.9899,3.16,0.48,12.7,6,white,1,High,19.314641744548286,0.21428265310495562,27.94,Acidic,0,0
6.8,0.17,0.17,5.1,0.049,26.0,82.0,0.993,3.0,0.38,9.8,6,white,1,Low,39.76608187134502,0.31706930403287764,49.98,Very_Acidic,0,0
9.0,0.2,0.33,3.5,0.049,10.0,40.0,0.9944,3.14,0.36,9.8,6,white,1,Low,44.776119402985074,0.24999375015624611,34.300000000000004,Acidic,0,0
5.8,0.13,0.22,12.7,0.058,24.0,183.0,0.9956,3.32,0.42,11.7,6,white,1,Medium,44.27480916030534,0.13114682433429325,148.58999999999997,Moderate,0,0
5.8,0.31,0.31,7.5,0.052,55.0,230.0,0.9949,3.19,0.46,9.8,5,white,0,Low,18.64951768488746,0.23912939508958655,73.5,Acidic,0,0
6.3,0.36,0.2,2.0,0.048,48.0,191.0,0.9929,3.17,0.51,9.6,5,white,0,Low,17.451523545706372,0.25130758477704307,19.2,Acidic,0,0
9.0,0.2,0.33,3.5,0.049,10.0,40.0,0.9944,3.14,0.36,9.8,6,white,1,Low,44.776119402985074,0.24999375015624611,34.300000000000004,Acidic,0,0
6.7,0.18,0.25,14.3,0.048,79.0,149.0,0.9975,3.12,0.37,9.7,5,white,0,Low,37.01657458563536,0.5301977839074905,138.71,Acidic,0,0
6.6,0.16,0.25,9.8,0.049,59.5,137.0,0.995,3.16,0.38,10.0,6,white,1,Low,40.993788819875775,0.43430339924526096,98.0,Acidic,0,0
5.8,0.13,0.22,12.7,0.058,24.0,183.0,0.9956,3.32,0.42,11.7,6,white,1,Medium,44.27480916030534,0.13114682433429325,148.58999999999997,Moderate,0,0
5.8,0.27,0.22,12.7,0.058,42.0,206.0,0.9946,3.32,0.38,12.3,6,white,1,High,21.402214022140218,0.20388250542473094,156.21,Moderate,0,0
6.8,0.17,0.17,5.1,0.049,26.0,82.0,0.993,3.0,0.38,9.8,6,white,1,Low,39.76608187134502,0.31706930403287764,49.98,Very_Acidic,0,0
6.4,0.37,0.19,3.5,0.068,18.0,101.0,0.9934,3.03,0.38,9.0,6,white,1,Low,17.25067385444744,0.17821605726675974,31.5,Acidic,0,0
7.3,0.26,0.53,12.7,0.047,60.5,164.5,0.9984,3.06,0.45,9.1,6,white,1,Low,27.96934865900383,0.36777891927708645,115.57,Acidic,0,0
7.3,0.28,0.54,12.9,0.049,62.0,162.5,0.9984,3.06,0.45,9.1,6,white,1,Low,25.978647686832737,0.38153611362391615,117.39,Acidic,0,0
7.3,0.28,0.54,12.9,0.049,62.0,162.5,0.9984,3.06,0.45,9.1,6,white,1,Low,25.978647686832737,0.38153611362391615,117.39,Acidic,0,0
5.8,0.12,0.21,1.3,0.056,35.0,121.0,0.9908,3.32,0.33,11.4,6,white,1,Medium,47.93388429752066,0.28925380781977006,14.82,Moderate,0,0
6.1,0.25,0.18,10.5,0.049,41.0,124.0,0.9963,3.14,0.35,10.5,5,white,0,Medium,24.302788844621514,0.33064249481859015,110.25,Acidic,0,0
6.4,0.24,0.27,1.5,0.04,35.0,105.0,0.98914,3.13,0.3,12.4,6,white,1,High,26.556016597510375,0.33333015876039274,18.6,Acidic,0,0
7.3,0.26,0.53,12.7,0.047,60.5,156.0,0.9984,3.06,0.45,9.1,6,white,1,Low,27.96934865900383,0.3878180268075205,115.57,Acidic,0,0
7.3,0.28,0.54,12.9,0.049,62.0,152.0,0.9984,3.06,0.45,9.1,6,white,1,Low,25.978647686832737,0.4078920533417543,117.39,Acidic,0,0
8.3,0.18,0.37,1.2,0.049,6.0,94.0,0.9937,3.18,0.52,10.1,5,white,0,Medium,45.85635359116023,0.06382910820097658,12.12,Acidic,0,0
7.1,0.09,0.3,6.2,0.032,24.0,134.0,0.993,2.99,0.39,10.9,6,white,1,Medium,78.02197802197801,0.17910314102133565,67.58,Very_Acidic,0,0
8.3,0.14,0.36,8.8,0.026,13.0,60.0,0.9956,3.13,0.35,11.05,5,white,0,Medium,58.86524822695036,0.21666305561573976,97.24000000000001,Acidic,0,0
5.8,0.28,0.3,3.9,0.026,36.0,105.0,0.98963,3.26,0.58,12.75,6,white,1,High,20.640569395017792,0.34285387758211827,49.725,Acidic,0,0
6.0,0.23,0.34,1.3,0.025,23.0,111.0,0.98961,3.36,0.37,12.7,6,white,1,High,25.974025974025974,0.20720534049242798,16.509999999999998,Moderate,0,0
6.9,0.28,0.37,9.1,0.037,16.0,76.0,0.9948,3.05,0.54,11.1,5,white,0,Medium,24.555160142348754,0.21052354574281917,101.00999999999999,Acidic,0,0
6.9,0.28,0.37,9.1,0.037,16.0,76.0,0.9948,3.05,0.54,11.1,5,white,0,Medium,24.555160142348754,0.21052354574281917,101.00999999999999,Acidic,0,0
5.8,0.28,0.3,3.9,0.026,36.0,105.0,0.98963,3.26,0.58,12.75,6,white,1,High,20.640569395017792,0.34285387758211827,49.725,Acidic,0,0
6.3,0.25,0.53,1.8,0.021,41.0,101.0,0.989315,3.19,0.31,13.0,6,white,1,High,25.099601593625497,0.40593657488539714,23.400000000000002,Acidic,0,0
6.5,0.2,0.31,2.1,0.033,32.0,95.0,0.989435,2.96,0.61,12.0,6,white,1,Medium,32.33830845771144,0.3368385595941095,25.200000000000003,Very_Acidic,0,0
5.9,0.29,0.32,1.4,0.022,17.0,47.0,0.9899,3.35,0.35,11.5,6,white,1,Medium,20.27491408934708,0.361694432033361,16.099999999999998,Moderate,0,0
6.4,0.46,0.22,14.7,0.047,51.0,183.0,0.998275,3.39,0.6,10.5,5,white,0,Medium,13.882863340563992,0.27868700171037314,154.35,Moderate,0,0
6.9,0.28,0.37,9.1,0.037,16.0,76.0,0.9948,3.05,0.54,11.1,5,white,0,Medium,24.555160142348754,0.21052354574281917,101.00999999999999,Acidic,0,0
6.8,0.23,0.33,1.9,0.047,20.0,101.0,0.9914,3.1,0.46,11.1,6,white,1,Medium,29.437229437229433,0.1980178414075108,21.09,Acidic,0,0
7.0,0.23,0.32,1.8,0.048,25.0,113.0,0.9915,3.11,0.47,11.1,6,white,1,Medium,30.3030303030303,0.221236980203715,19.98,Acidic,0,0
6.4,0.55,0.26,9.6,0.027,20.0,104.0,0.9924,3.22,0.73,13.1,6,white,1,High,11.61524500907441,0.19230584321304603,125.75999999999999,Acidic,0,0
5.7,0.28,0.3,3.9,0.026,36.0,105.0,0.98963,3.26,0.58,12.75,6,white,1,High,20.284697508896794,0.34285387758211827,49.725,Acidic,0,0
6.0,0.23,0.34,1.3,0.025,23.0,111.0,0.98961,3.36,0.37,12.7,6,white,1,High,25.974025974025974,0.20720534049242798,16.509999999999998,Moderate,0,0
6.8,0.45,0.3,11.8,0.094,23.0,97.0,0.997,3.09,0.44,9.6,5,white,0,Low,15.07760532150776,0.23711095761899362,113.28,Acidic,0,0
6.1,0.2,0.4,1.9,0.028,32.0,138.0,0.9914,3.26,0.72,11.7,5,white,0,Medium,30.348258706467657,0.23188237766392997,22.229999999999997,Acidic,0,0
6.1,0.37,0.46,12.0,0.042,61.0,210.0,0.997,3.17,0.59,9.7,6,white,1,Low,16.442048517520213,0.29047480726282254,116.39999999999999,Acidic,0,0
5.9,0.21,0.23,7.9,0.033,22.0,130.0,0.9944,3.38,0.59,10.9,6,white,1,Medium,27.962085308056874,0.1692294674656349,86.11000000000001,Moderate,0,0
6.9,0.22,0.32,9.3,0.04,22.0,110.0,0.9958,3.34,0.54,10.7,7,white,1,Medium,31.221719457013577,0.19999818183471058,99.51,Moderate,0,0
5.4,0.27,0.22,4.6,0.022,29.0,107.0,0.98889,3.33,0.54,13.8,6,white,1,High,19.92619926199262,0.271025504434538,63.48,Moderate,0,0
6.0,0.26,0.26,2.2,0.035,10.0,72.0,0.989465,3.11,0.48,12.15,6,white,1,High,22.988505747126435,0.13888695990333466,26.730000000000004,Acidic,0,0
5.6,0.18,0.3,10.2,0.028,28.0,131.0,0.9954,3.49,0.42,10.8,7,white,1,Medium,30.939226519337016,0.21373882642117234,110.16,Moderate,0,0
5.6,0.26,0.27,10.6,0.03,27.0,119.0,0.9947,3.4,0.34,10.7,7,white,1,Medium,21.455938697318004,0.22688884967353215,113.41999999999999,Moderate,0,0
7.0,0.23,0.35,1.4,0.036,31.0,113.0,0.9912,3.16,0.48,10.8,7,white,1,Medium,30.3030303030303,0.2743338554526066,15.12,Acidic,0,0
5.8,0.28,0.66,9.1,0.039,26.0,159.0,0.9965,3.66,0.55,10.8,5,white,0,Medium,20.640569395017792,0.1635209841447538,98.28,Basic,0,0
8.6,0.36,0.26,11.1,0.03,43.5,171.0,0.9948,3.03,0.49,12.0,5,white,0,Medium,23.82271468144044,0.25438447728375857,133.2,Acidic,0,0
5.8,0.28,0.66,9.1,0.039,26.0,159.0,0.9965,3.66,0.55,10.8,5,white,0,Medium,20.640569395017792,0.1635209841447538,98.28,Basic,0,0
6.4,0.3,0.27,4.4,0.055,17.0,135.0,0.9925,3.23,0.44,12.2,6,white,1,High,21.262458471760798,0.1259249931481989,53.68,Acidic,0,0
6.2,0.2,0.32,2.8,0.05,17.0,126.0,0.9936,3.18,0.55,9.4,6,white,1,Low,30.845771144278608,0.1349195641304434,26.32,Acidic,0,0
5.8,0.29,0.15,1.1,0.029,12.0,83.0,0.9898,3.3,0.4,11.4,6,white,1,Medium,19.93127147766323,0.14457657136661003,12.540000000000001,Acidic,0,0
5.7,0.22,0.28,1.3,0.027,26.0,101.0,0.98948,3.35,0.38,12.5,7,white,1,High,25.79185520361991,0.25742319382976403,16.25,Moderate,0,0
5.6,0.22,0.32,1.2,0.024,29.0,97.0,0.98823,3.2,0.46,13.05,7,white,1,High,25.339366515837103,0.2989659900413398,15.66,Acidic,0,0
6.8,0.32,0.23,3.3,0.026,31.0,99.0,0.9896,3.1,0.4,12.4,6,white,1,High,21.18380062305296,0.31312815022070484,40.92,Acidic,0,0
6.2,0.2,0.26,9.7,0.03,39.0,102.0,0.9908,3.08,0.56,12.9,7,white,1,High,30.845771144278608,0.38234919265497397,125.13,Acidic,0,0
6.1,0.35,0.24,2.3,0.034,25.0,133.0,0.9906,3.34,0.59,12.0,7,white,1,Medium,17.37891737891738,0.187968511514951,27.599999999999998,Moderate,0,0
5.9,0.3,0.29,1.1,0.036,23.0,56.0,0.9904,3.19,0.38,11.3,5,white,0,Medium,19.601328903654487,0.4107069516615775,12.430000000000001,Acidic,0,0
6.3,0.15,0.34,11.4,0.05,25.0,96.0,0.99754,3.21,0.49,10.0,6,white,1,Low,41.72185430463576,0.2604139540213123,114.0,Acidic,0,0
4.8,0.13,0.32,1.2,0.042,40.0,98.0,0.9898,3.42,0.64,11.8,7,white,1,Medium,36.6412213740458,0.40815910041734266,14.16,Moderate,0,0
6.0,0.2,0.26,14.7,0.045,53.0,125.0,0.998365,2.99,0.69,9.4,6,white,1,Low,29.850746268656714,0.4239966080271358,138.18,Very_Acidic,0,0
5.7,0.2,0.24,13.8,0.047,44.0,112.0,0.99837,2.97,0.66,8.8,6,white,1,Low,28.35820895522388,0.3928536352353997,121.44000000000001,Very_Acidic,0,0
6.0,0.27,0.26,1.3,0.038,32.0,138.0,0.99125,3.46,0.43,11.1,6,white,1,Medium,22.14022140221402,0.23188237766392997,14.43,Moderate,0,0
6.3,0.37,0.51,6.3,0.048,35.0,146.0,0.9943,3.1,1.01,10.5,6,white,1,Medium,16.9811320754717,0.2397243854494147,66.14999999999999,Acidic,0,0
6.4,0.23,0.37,7.9,0.05,60.0,150.0,0.99488,2.86,0.49,9.3,6,white,1,Low,27.705627705627705,0.399997333351111,73.47000000000001,Very_Acidic,0,0
5.9,0.34,0.25,2.0,0.042,12.0,110.0,0.99034,3.02,0.54,11.4,6,white,1,Medium,17.302052785923753,0.1090899173643876,22.8,Acidic,0,0
5.0,0.33,0.23,11.8,0.03,23.0,158.0,0.99322,3.41,0.64,11.8,6,white,1,Medium,15.105740181268882,0.14556869893228525,139.24,Moderate,0,0
5.4,0.29,0.38,1.2,0.029,31.0,132.0,0.98895,3.28,0.36,12.4,6,white,1,High,18.556701030927837,0.23484670570677493,14.879999999999999,Acidic,0,0
8.0,0.33,0.35,10.0,0.035,22.0,108.0,0.99457,3.12,0.36,11.6,6,white,1,Medium,24.16918429003021,0.20370181757576317,116.0,Acidic,0,0
6.4,0.3,0.33,5.2,0.05,30.0,137.0,0.99304,3.26,0.58,11.1,5,white,0,Medium,21.262458471760798,0.21897650382113998,57.72,Acidic,0,0
5.4,0.29,0.38,1.2,0.029,31.0,132.0,0.98895,3.28,0.36,12.4,6,white,1,High,18.556701030927837,0.23484670570677493,14.879999999999999,Acidic,0,0
